restaurant,items,price,date
The Bohri Fusion,Mutton Keema Roll,239.0,2019-04-17
The Bohri Fusion,Smoked Chicken Samosa,169.0,2019-04-17
Subway (Powai),Subway Club,228.0,2019-04-17
Subway (Powai),Oven Roasted Chicken,228.0,2019-04-17
Vinisha Food Corner,Chilli Vegetable,170.0,2019-04-17
Vinisha Food Corner,Crispy Vegetable,180.0,2019-04-17
Mandarin Panda,Chicken in Burnt Red Pepper,289.0,2019-04-17
Mandarin Panda,Squid in Burnt Red Pepper,349.0,2019-04-17
New Lom Chings,Chicken Hot & Sour Soup,130.0,2019-04-17
New Lom Chings,Chicken Noodle Soup,130.0,2019-04-17
Behrouz Biryani (Powai),SWIG Green apple,38.0,2019-04-17
Behrouz Biryani (Powai),Chocolate Ecstasy,85.0,2019-04-17
Thali & Combos By Treat,Medu Vada,60.0,2019-04-17
Thali & Combos By Treat,Dahi Idli,70.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Big Spicy Paneer Wrap,316.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),McSpicy Chicken with Whole Wheat Bun,160.0,2019-04-17
McDonald's (Fun Republic),Filet-O-Fish,271.0,2019-04-17
McDonald's (Fun Republic),American Cheese Supreme - Chicken,123.0,2019-04-17
The Spot,Chicken Tandoori Cheese Burger,90.0,2019-04-17
The Spot,Black Chicken Burger,90.0,2019-04-17
The Light Kitchen,Mushroom and Spinach Sandwich,168.0,2019-04-17
The Light Kitchen,Farmer's Egg Sandwich,206.0,2019-04-17
Domino's Pizza,2 Pizzas at 249 each Select any 2 Medium Pizzas Worth 385 @ 249 each,0.0,2019-04-17
Domino's Pizza,2 Pizzas at 299 each Select any 2 Medium Pizzas Worth 450 @ 299 each,0.0,2019-04-17
Masala Wok,Veg. Hot & Sour Soup,150.0,2019-04-17
Masala Wok,Veg. Noodle Soup,150.0,2019-04-17
Kosho,Hare Matar Ka Shorba,120.0,2019-04-17
Domino's Pizza,Veg Extravaganza,450.0,2019-04-17
Domino's Pizza,Farmhouse,385.0,2019-04-17
Domino's Pizza,Veg Extravaganza,450.0,2019-04-17
Domino's Pizza,Farmhouse,385.0,2019-04-17
Domino's Pizza,Veg Extravaganza,450.0,2019-04-17
Domino's Pizza,Farmhouse,385.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Lemon Coriander Soup,132.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Lung Fung Soup,121.0,2019-04-17
Bhagwati Veg Restaurant,Aloo Sukka Bhaji,45.0,2019-04-17
The Bohri Fusion,Cajun Tandoori Aloo,209.0,2019-04-17
The Bohri Fusion,Tandoori Baby Corn,209.0,2019-04-17
Subway (Powai),Italian B.M.T.,228.0,2019-04-17
Subway (Powai),Chicken Tikka,228.0,2019-04-17
Vinisha Food Corner,Veg. Manchurian,180.0,2019-04-17
Vinisha Food Corner,Veg. Spring Roll,170.0,2019-04-17
Mandarin Panda,Squid Rings,349.0,2019-04-17
Mandarin Panda,Squid in Butter Garlic,349.0,2019-04-17
New Lom Chings,Chicken Mushroom Soup,130.0,2019-04-17
New Lom Chings,Chicken Wonton Hunan Soup,130.0,2019-04-17
Behrouz Biryani (Powai),Ayran (Buttermilk),28.0,2019-04-17
Behrouz Biryani (Powai),Gulkand-E-Bahar,47.0,2019-04-17
Thali & Combos By Treat,Sweet Dahi Vada,80.0,2019-04-17
Thali & Combos By Treat,Masala Dosa,65.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),McSpicy Paneer with Whole Wheat Bun,155.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),,298.0,2019-04-17
McDonald's (Fun Republic),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-04-17
McDonald's (Fun Republic),McChicken  with Whole Wheat Bun,118.0,2019-04-17
The Spot,Black Chicken Cheese Burger,100.0,2019-04-17
The Spot,Crispy Fish Burger,80.0,2019-04-17
The Light Kitchen,Chicken Keema Sandwich,220.0,2019-04-17
The Light Kitchen,Chicken and Egg sandwich,244.0,2019-04-17
Domino's Pizza,2 Pizzas at 399 each Select any 2 Medium Pizzas Worth 555 @ 399 each,0.0,2019-04-17
Domino's Pizza,2 Pizzas at 99 each Select any 2 Regular Pizzas Worth 165 @ 99 each,0.0,2019-04-17
Masala Wok,Veg. Burnt Garlic Soup,150.0,2019-04-17
Masala Wok,Veg. Manchow Soup,150.0,2019-04-17
Kosho,Tomato Shorba,110.0,2019-04-17
Domino's Pizza,Peppy Paneer,385.0,2019-04-17
Domino's Pizza,Mexican Green Wave,385.0,2019-04-17
Domino's Pizza,Peppy Paneer,385.0,2019-04-17
Domino's Pizza,Mexican Green Wave,385.0,2019-04-17
Domino's Pizza,Peppy Paneer,385.0,2019-04-17
Domino's Pizza,Mexican Green Wave,385.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Manchow Soup,121.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Sweet Corn Soup,132.0,2019-04-17
Bhagwati Veg Restaurant,Cheese Pakoda,150.0,2019-04-17
The Bohri Fusion,Tandoori Aloo with Baby Corn,209.0,2019-04-17
The Bohri Fusion,Potato with Corn Kebab,209.0,2019-04-17
Subway (Powai),Chicken Teriyaki,228.0,2019-04-17
Subway (Powai),Chicken Tandoori,228.0,2019-04-17
Vinisha Food Corner,Chilli Egg,160.0,2019-04-17
Vinisha Food Corner,Egg Spring Roll,180.0,2019-04-17
Mandarin Panda,Squid Butter Garlic with Black Pepper,349.0,2019-04-17
Mandarin Panda,Roasted Lamb Fried Rice,299.0,2019-04-17
New Lom Chings,Chicken Broccoli Soup,130.0,2019-04-17
New Lom Chings,Chicken Wonton Hot Sour Soup,130.0,2019-04-17
Behrouz Biryani (Powai),Mint Raita,28.0,2019-04-17
Behrouz Biryani (Powai),Gulab Jamun,57.0,2019-04-17
Thali & Combos By Treat,Rava Sada Dosa,70.0,2019-04-17
Thali & Combos By Treat,Rava Masala Dosa,80.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),McSpicy Paneer,293.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Filet-O-Fish,271.0,2019-04-17
McDonald's (Fun Republic),Salad Wrap,255.0,2019-04-17
McDonald's (Fun Republic),,246.0,2019-04-17
The Spot,Crispy Fish Cheese Burger,90.0,2019-04-17
The Spot,French Fries,75.0,2019-04-17
The Light Kitchen,Chicken Delight Sandwich,220.0,2019-04-17
The Light Kitchen,Amritsari Chhole Pocket,210.0,2019-04-17
Domino's Pizza,2 Pizzas at 139 each Select any 2 Regular Pizzas Worth 205 @ 139 each,0.0,2019-04-17
Domino's Pizza,2 Pizzas at 179 each Select any 2 Regular Pizzas Worth 235 @ 179 each,0.0,2019-04-17
Masala Wok,Chicken Clear Soup,160.0,2019-04-17
Masala Wok,Chicken Sweet Corn Soup,160.0,2019-04-17
Kosho,French Onion Prawns Soup,160.0,2019-04-17
Kosho,Chicken Afghani,265.0,2019-04-17
Domino's Pizza,Veggie Paradise,385.0,2019-04-17
Domino's Pizza,Paneer Makhani,385.0,2019-04-17
Domino's Pizza,Veggie Paradise,385.0,2019-04-17
Domino's Pizza,Paneer Makhani,385.0,2019-04-17
Domino's Pizza,Veggie Paradise,385.0,2019-04-17
Domino's Pizza,Paneer Makhani,385.0,2019-04-17
Flavours of China ( Evershine Nagar),Seafood Clear Soup,132.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Monchi Soup,154.0,2019-04-17
Bhagwati Veg Restaurant,Mixed Vegetable Pakoda,110.0,2019-04-17
The Bohri Fusion,Tandoori Mushroom,249.0,2019-04-17
The Bohri Fusion,Mushroom Malai Seekh,249.0,2019-04-17
Subway (Powai),Chicken Kofta,228.0,2019-04-17
Subway (Powai),Chicken Slices,228.0,2019-04-17
Vinisha Food Corner,Chicken 65,190.0,2019-04-17
Vinisha Food Corner,Crispy Chicken,220.0,2019-04-17
Mandarin Panda,Chicken with Caramelised Walnut,299.0,2019-04-17
Mandarin Panda,Shanghai Roasted Chicken,349.0,2019-04-17
New Lom Chings,Chicken Thopa Soup,130.0,2019-04-17
New Lom Chings,Chicken Lom Ching Special Soup,130.0,2019-04-17
Behrouz Biryani (Powai),Mughlai Gravy,28.0,2019-04-17
Behrouz Biryani (Powai),Gulab Jamun (Pack of 1),28.0,2019-04-17
Thali & Combos By Treat,Onion Rava Sada Dosa,75.0,2019-04-17
Thali & Combos By Treat,Onion Rava Masala Dosa,85.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),American Cheese Supreme - Chicken Whole Wheat Bun,133.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),American Cheese Supreme - Chicken,123.0,2019-04-17
McDonald's (Fun Republic),American Cheese Supreme - Veg,108.0,2019-04-17
McDonald's (Fun Republic),McVeggie with Whole Wheat Bun,104.0,2019-04-17
The Spot,Peri Peri French Fries,100.0,2019-04-17
The Spot,Veg. Nuggets,85.0,2019-04-17
The Light Kitchen,Falafel and Hummus Pocket,215.0,2019-04-17
The Light Kitchen,Green Veggie Pocket,195.0,2019-04-17
Domino's Pizza,2 Pizzas at 219 each Select any 2 Regular Pizzas Worth 295 @ 219 each,0.0,2019-04-17
Domino's Pizza,Deluxe Veggie,450.0,2019-04-17
Masala Wok,Chicken Hot & Sour Soup,160.0,2019-04-17
Masala Wok,Chicken Noodle Soup,160.0,2019-04-17
Kosho,Chicken King Jai Soup,150.0,2019-04-17
Kosho,Chicken Mi Thom Soup,140.0,2019-04-17
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-17
Domino's Pizza,Cheese n Corn,305.0,2019-04-17
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-17
Domino's Pizza,Cheese n Corn,305.0,2019-04-17
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-17
Domino's Pizza,Cheese n Corn,305.0,2019-04-17
Flavours of China ( Evershine Nagar),Tam Yum Soup,132.0,2019-04-17
Flavours of China ( Evershine Nagar),Coconut Ginger Soup,154.0,2019-04-17
Bhagwati Veg Restaurant,Paneer Pakoda,150.0,2019-04-17
The Bohri Fusion,Mushroom Bharwan Dhingri,249.0,2019-04-17
The Bohri Fusion,Paneer Kandhari Tikka,249.0,2019-04-17
Subway (Powai),Hara Bhara Kebab Footlong,281.0,2019-04-17
Subway (Powai),Veg. Shaami Footlong,305.0,2019-04-17
Vinisha Food Corner,Chilli Chicken,190.0,2019-04-17
Vinisha Food Corner,Chicken Lollipop,190.0,2019-04-17
Mandarin Panda,Korean Fish,409.0,2019-04-17
Mandarin Panda,Fish in Burnt Red Pepper,409.0,2019-04-17
New Lom Chings,Chicken Wonton Noodle Soup,130.0,2019-04-17
New Lom Chings,Chicken Tom Yom Soup,160.0,2019-04-17
Behrouz Biryani (Powai),Raw Pressery Valencia Orange Juice,95.0,2019-04-17
Behrouz Biryani (Powai),Raw Pressery Sugarcane Juice,76.0,2019-04-17
Thali & Combos By Treat,Mysore Sada Dosa,75.0,2019-04-17
Thali & Combos By Treat,Mysore Masala Dosa,85.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),McChicken  with Whole Wheat Bun,118.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),American Cheese Supreme - Veg with Whole Wheat Bun,118.0,2019-04-17
McDonald's (Fun Republic),,233.0,2019-04-17
McDonald's (Fun Republic),Chicken Kebab with Whole Wheat Bun,83.0,2019-04-17
The Spot,Chilli Garlic Pops,75.0,2019-04-17
The Spot,Potato Wedges,75.0,2019-04-17
The Light Kitchen,Kebab Pocket,240.0,2019-04-17
The Light Kitchen,Grilled Chicken Pocket,240.0,2019-04-17
Domino's Pizza,Veg Extravaganza,450.0,2019-04-17
Domino's Pizza,Farmhouse,385.0,2019-04-17
Masala Wok,Chicken Burnt Garlic Soup,165.0,2019-04-17
Masala Wok,Signature Paya Soup,195.0,2019-04-17
Kosho,Chicken Tom Kha Soup,140.0,2019-04-17
Domino's Pizza,Fresh Veggie,305.0,2019-04-17
Domino's Pizza,Margherita,195.0,2019-04-17
Domino's Pizza,Fresh Veggie,305.0,2019-04-17
Domino's Pizza,Margherita,195.0,2019-04-17
Domino's Pizza,Fresh Veggie,305.0,2019-04-17
Domino's Pizza,Margherita,195.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Monchi Soup,165.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Tom Yum Soup,143.0,2019-04-17
Bhagwati Veg Restaurant,Idli Sambar & Chutney,55.0,2019-04-17
The Bohri Fusion,Paneer Makhmali Roll,249.0,2019-04-17
The Bohri Fusion,Persian Cheese Kebab,249.0,2019-04-17
Subway (Powai),Veg. Seekh Footlong,281.0,2019-04-17
Subway (Powai),Mexican Bean Patty Footlong,281.0,2019-04-17
Vinisha Food Corner,Schezwan Lollipop,220.0,2019-04-17
Vinisha Food Corner,Lollipop Gravy,200.0,2019-04-17
Mandarin Panda,Steamed Fish in Choice of Sauce,409.0,2019-04-17
Mandarin Panda,Prawn in Burnt Red Pepper,409.0,2019-04-17
New Lom Chings,Chicken Hot Pot Soup,160.0,2019-04-17
New Lom Chings,Chicken Lime Coriander Soup,140.0,2019-04-17
Behrouz Biryani (Powai),Raw Pressery Mango Juice,76.0,2019-04-17
Behrouz Biryani (Powai),Raw Pressery Guava Juice,76.0,2019-04-17
Thali & Combos By Treat,Paper Sada Dosa,110.0,2019-04-17
Thali & Combos By Treat,Paper Masala Dosa,120.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Salad Wrap,255.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),,256.0,2019-04-17
McDonald's (Fun Republic),Chicken Kebab Burger,212.0,2019-04-17
McDonald's (Fun Republic),Chicken Kebab Wrap,74.0,2019-04-17
The Spot,Masala Fries,80.0,2019-04-17
The Spot,Veg. Cheese Shotz,95.0,2019-04-17
The Light Kitchen,Creamy Egg Pocket,220.0,2019-04-17
The Light Kitchen,Tortilla Crunch Salad,220.0,2019-04-17
Domino's Pizza,Peppy Paneer,385.0,2019-04-17
Domino's Pizza,Mexican Green Wave,385.0,2019-04-17
Masala Wok,Aab Gosht Soup,260.0,2019-04-17
Kosho,Chicken Royal Soup,140.0,2019-04-17
Kosho,Prawn Mi Thom Soup,180.0,2019-04-17
Domino's Pizza,Non Veg Supreme,555.0,2019-04-17
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-17
Domino's Pizza,Non Veg Supreme,555.0,2019-04-17
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-17
Domino's Pizza,Non Veg Supreme,555.0,2019-04-17
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Dim Sum,171.0,2019-04-17
Flavours of China ( Evershine Nagar),Paneer Dimsum,182.0,2019-04-17
Bhagwati Veg Restaurant,Idli Medu Wada,55.0,2019-04-17
The Bohri Fusion,Dildar Paneer Tikka,249.0,2019-04-17
The Bohri Fusion,Paneer Reshmi Tikka,249.0,2019-04-17
Subway (Powai),Chatpata Chana Footlong,281.0,2019-04-17
Subway (Powai),Veggie Patty Footlong,305.0,2019-04-17
Vinisha Food Corner,Chicken Manchurian,200.0,2019-04-17
Vinisha Food Corner,Chicken Spring Roll,200.0,2019-04-17
Mandarin Panda,Steamed Prawns,409.0,2019-04-17
Mandarin Panda,Korean Pomfret,499.0,2019-04-17
New Lom Chings,Tomato Spinach Soup with Chicken,170.0,2019-04-17
New Lom Chings,Seafood Manchow Soup,170.0,2019-04-17
Behrouz Biryani (Powai),Falafel-E-khaas,152.0,2019-04-17
Behrouz Biryani (Powai),Murgh Kefta,180.0,2019-04-17
Thali & Combos By Treat,Noodle Dosa,120.0,2019-04-17
Thali & Combos By Treat,Cheese Masala Dosa,95.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),American Cheese Supreme - Veg,108.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),McVeggie with Whole Wheat Bun,104.0,2019-04-17
McDonald's (Fun Republic),Chatpata Naan - Kebab,71.0,2019-04-17
McDonald's (Fun Republic),,180.0,2019-04-17
The Spot,Cheese & Corn Nuggets,105.0,2019-04-17
The Spot,Cheesy Fries,114.0,2019-04-17
The Light Kitchen,Tangy Feta Salad,220.0,2019-04-17
The Light Kitchen,Quinoa Salad,260.0,2019-04-17
Domino's Pizza,Veggie Paradise,385.0,2019-04-17
Domino's Pizza,Paneer Makhani,385.0,2019-04-17
Kosho,Prawn King Jai Soup,190.0,2019-04-17
Kosho,Cream Of Mushroom Soup,120.0,2019-04-17
Domino's Pizza,Chicken Dominator,555.0,2019-04-17
Domino's Pizza,Pepper Barbecue & Onion,385.0,2019-04-17
Domino's Pizza,Chicken Dominator,555.0,2019-04-17
Domino's Pizza,Pepper Barbecue & Onion,385.0,2019-04-17
Domino's Pizza,Chicken Dominator,555.0,2019-04-17
Domino's Pizza,Pepper Barbecue & Onion,385.0,2019-04-17
Flavours of China ( Evershine Nagar),Chicken Momos Dimsum,209.0,2019-04-17
Flavours of China ( Evershine Nagar),Fish Momo Dim Sum,220.0,2019-04-17
Bhagwati Veg Restaurant,Medu Vada Sambar,60.0,2019-04-17
The Bohri Fusion,Paneer Makhmali Tikka,249.0,2019-04-17
The Bohri Fusion,Pahadi Paneer Tikka,249.0,2019-04-17
Subway (Powai),Paneer Tikka Footlong,305.0,2019-04-17
Subway (Powai),Corn & Peas Footlong,305.0,2019-04-17
Vinisha Food Corner,Chicken Salt & Pepper,200.0,2019-04-17
Vinisha Food Corner,Schezwan Chicken,200.0,2019-04-17
Mandarin Panda,Pomfret in Burnt Red Pepper,409.0,2019-04-17
Mandarin Panda,Steamed Pomfret,499.0,2019-04-17
New Lom Chings,Seafood Thai Soup,170.0,2019-04-17
New Lom Chings,Prawn Tom Yom Soup,170.0,2019-04-17
Behrouz Biryani (Powai),Murgh Kefta (Mini),104.0,2019-04-17
Behrouz Biryani (Powai),Falafel-E-khaas (Mini),85.0,2019-04-17
Thali & Combos By Treat,Mysore Cheese Sada Dosa,110.0,2019-04-17
Thali & Combos By Treat,Mysore Cheese Masala Dosa,130.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),,242.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Chicken Kebab with Whole Wheat Bun,83.0,2019-04-17
McDonald's (Fun Republic),Mexican Aloo wrap,201.0,2019-04-17
McDonald's (Fun Republic),Chatpata Naan - Aloo,57.0,2019-04-17
The Spot,Chicken Nuggets,105.0,2019-04-17
The Spot,Chicken Wings,105.0,2019-04-17
The Light Kitchen,Pasta Salad,225.0,2019-04-17
The Light Kitchen,Couscous Salad,235.0,2019-04-17
Domino's Pizza,Double Cheese Margherita,305.0,2019-04-17
Domino's Pizza,Cheese n Corn,305.0,2019-04-17
Kosho,Cream Of Spinach Soup,120.0,2019-04-17
Domino's Pizza,Chicken Golden Delight,450.0,2019-04-17
Domino's Pizza,Chicken Fiesta,450.0,2019-04-17
Domino's Pizza,Chicken Golden Delight,450.0,2019-04-17
Domino's Pizza,Chicken Fiesta,450.0,2019-04-17
Domino's Pizza,Chicken Golden Delight,450.0,2019-04-17
Domino's Pizza,Chicken Fiesta,450.0,2019-04-17
Flavours of China ( Evershine Nagar),Prawn Momo Dim Sum,237.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Peking Rice,187.0,2019-04-17
Bhagwati Veg Restaurant,Butter Idli,85.0,2019-04-17
Bhagwati Veg Restaurant,Idli Fry,85.0,2019-04-17
The Bohri Fusion,Tandoori Bharwan Aloo,229.0,2019-04-17
The Bohri Fusion,Achaari Aloo,219.0,2019-04-17
Subway (Powai),Aloo Patty Footlong,305.0,2019-04-17
Vinisha Food Corner,Chicken In Garlic Sauce,200.0,2019-04-17
Mandarin Panda,Mixed Fried Rice,319.0,2019-04-17
New Lom Chings,Prawn Coconut Milk Soup,170.0,2019-04-17
Behrouz Biryani (Powai),Murgh Koobideh,209.0,2019-04-17
Thali & Combos By Treat,Plain Paneer Dosa,120.0,2019-04-17
Thali & Combos By Treat,Chilli Paneer Dosa,140.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Chicken Kebab Burger,212.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Chicken Kebab Wrap,74.0,2019-04-17
McDonald's (Fun Republic),Mexican McAloo Tikki with Whole Wheat Bun,58.0,2019-04-17
McDonald's (Fun Republic),,186.0,2019-04-17
The Spot,Chicken Strips,115.0,2019-04-17
The Spot,Chicken Popcorn,95.0,2019-04-17
The Light Kitchen,Fresh Sprouts Salad,190.0,2019-04-17
The Light Kitchen,Falafel Parsley Salad,230.0,2019-04-17
Domino's Pizza,Fresh Veggie,305.0,2019-04-17
Domino's Pizza,Margherita,195.0,2019-04-17
Kosho,Cream Of Veg Soup,120.0,2019-04-17
Kosho,Dal Shorba,115.0,2019-04-17
Domino's Pizza,Pepper Barbecue Chicken,305.0,2019-04-17
Domino's Pizza,Chicken Sausage,305.0,2019-04-17
Domino's Pizza,Pepper Barbecue Chicken,305.0,2019-04-17
Domino's Pizza,Chicken Sausage,305.0,2019-04-17
Domino's Pizza,Pepper Barbecue Chicken,305.0,2019-04-17
Domino's Pizza,Chicken Sausage,305.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Stewed Rice,220.0,2019-04-17
Flavours of China ( Evershine Nagar),Burnt Chilli Rice,209.0,2019-04-17
Bhagwati Veg Restaurant,Dahi Idli,90.0,2019-04-17
The Bohri Fusion,Stuffed Tandoori Aloo,229.0,2019-04-17
The Bohri Fusion,Tandoori Aloo Gobhi,219.0,2019-04-17
Subway (Powai),Veggie Delite® Footlong,281.0,2019-04-17
Subway (Powai),Pizziola Footlong,295.0,2019-04-17
Vinisha Food Corner,Chicken In Ginger Sauce,200.0,2019-04-17
Vinisha Food Corner,Chilli Prawns,220.0,2019-04-17
Mandarin Panda,Mixed Noodles,319.0,2019-04-17
Mandarin Panda,Young Chow Rice,339.0,2019-04-17
New Lom Chings,Seafood Tomato Spinach Soup,170.0,2019-04-17
New Lom Chings,Veg. Kimchi Salad,170.0,2019-04-17
Behrouz Biryani (Powai),Murgh Koobideh Mini,133.0,2019-04-17
Thali & Combos By Treat,Schezwan Sada Dosa,80.0,2019-04-17
Thali & Combos By Treat,Schezwan Masala Dosa,95.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Chatpata Naan - Kebab,71.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Mexican Aloo wrap,201.0,2019-04-17
McDonald's (Fun Republic),McAloo Tikki with Whole Wheat Bun,42.0,2019-04-17
McDonald's (Fun Republic),McSpicy Chicken with Whole Wheat Bun,160.0,2019-04-17
The Spot,Chicken Drumstick,60.0,2019-04-17
The Spot,Chicken Bucket,185.0,2019-04-17
The Light Kitchen,Farm Greens in Yogurt,196.0,2019-04-17
The Light Kitchen,Waldorf Salad,195.0,2019-04-17
Domino's Pizza,Non Veg Supreme,555.0,2019-04-17
Domino's Pizza,Chicken Pepperoni,555.0,2019-04-17
Kosho,Palak Shorba,115.0,2019-04-17
Domino's Pizza,Capsicum,69.0,2019-04-17
Domino's Pizza,Onion,59.0,2019-04-17
Domino's Pizza,Capsicum,69.0,2019-04-17
Domino's Pizza,Onion,59.0,2019-04-17
Domino's Pizza,Capsicum,69.0,2019-04-17
Domino's Pizza,Onion,59.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Chestnut Fried Rice,198.0,2019-04-17
Flavours of China ( Evershine Nagar),Veg. Fried Rice,176.0,2019-04-17
Bhagwati Veg Restaurant,Dahi Wada,90.0,2019-04-17
Bhagwati Veg Restaurant,Tawa Masala Idli,110.0,2019-04-17
The Bohri Fusion,Vegetable Seekh,239.0,2019-04-17
The Bohri Fusion,Lucknowi Vegetable Seekh,239.0,2019-04-17
Subway (Powai),Chicken Teriyaki Footlong,367.0,2019-04-17
Subway (Powai),Subway Club Footlong,367.0,2019-04-17
Vinisha Food Corner,Prawns Manchurian,220.0,2019-04-17
Vinisha Food Corner,Garlic Prawns,220.0,2019-04-17
Mandarin Panda,Veg. Hot & Sour Soup,149.0,2019-04-17
Mandarin Panda,Veg. Sweet Corn Soup,149.0,2019-04-17
New Lom Chings,Veg. Salad,170.0,2019-04-17
New Lom Chings,Chicken Salad,180.0,2019-04-17
Thali & Combos By Treat,Palak Sada Dosa,80.0,2019-04-17
Thali & Combos By Treat,Palak Masala Dosa,90.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Mexican McAloo Tikki with Whole Wheat Bun,58.0,2019-04-17
McDonald's (Shivai Andheri Saki Naka),Chatpata Naan - Aloo,57.0,2019-04-17
McDonald's (Fun Republic),McSpicy Chicken with Whole Wheat Bun,160.0,2019-04-17
McDonald's (Fun Republic),McSpicy Paneer with Whole Wheat Bun,155.0,2019-04-17
The Spot,Fish Fingers,95.0,2019-04-17
The Light Kitchen,Greek Salad,180.0,2019-04-17
The Light Kitchen,Caesar salad,230.0,2019-04-17
